key_mlbam,key_retro,key_bbref
607732,stalj001,stallja01
122648,stalt101,stalltr01
122649,stalv101,stallvi01
817123,stalw101,
489334,stamc001,stammcr01
,stamc901,
608715,stame001,stameer01
817117,stamh101,stamphu01
431084,stamm701,
122665,stana001,stankan01
122656,stana101,staneal01
122674,stanb001,stanlbo01
122676,stanb101,stantbu01
122669,stanb102,stanlbu01
444839,stanc001,stanscr01
592774,stanc002,stanlco01
122653,stanc101,stancch01
458094,stand001,stangda01
122659,stand101,stanhdo01
122666,stane101,stanked01
122667,stanf101,stanlfr01
285075,stanj001,standja01
408037,stanj002,stanfja01
122668,stanj101,stanlji01
122675,stanj102,stansja01
122671,stanj103,stanljo02
122670,stanj104,stanljo01
122663,stanj105,stankjo01
122654,stanj106,standje01
,stanj901,
122657,stank101,stanfke01
122658,stanl101,stangle01
122678,stanl102,stantle01
122679,stanm001,stantmi01
122673,stanm002,stanlmi02
122681,stanm003,stantmi02
519317,stanm004,stantmi03
122672,stanm101,stanlmi01
817118,stann101,stanlne01
122652,stano101,stanaos01
122660,stanp001,stanipe01
122655,stanp101,standpe01
122662,stanr001,staniro01
592773,stanr002,stanery01
122661,stans001,stanist01
122680,stant101,stantto01
122664,stant102,stankto01
,stanu901,
122684,stapd001,staplda01
122683,stapd002,staplda02
122682,stapj101,stapljo01
605490,starb001,starlbu01
122690,starc101,starrch01
122693,starc102,starrbi01
122688,starc103,starkco01
150128,stard001,starkde01
122687,stard101,starkdo01
122692,stard102,starrdi01
,stard901,
122689,starg101,starnge01
122694,starh101,starrhe01
431085,starh701,
122695,starj101,startjo01
817112,starj102,starkji01
122686,starm001,starkma01
817113,staro101,starkot01
122691,starr101,starrra01
817110,staru101,stark02
122685,starw101,stargwi01
595426,stasb001,stassbr01
,stasb101,
664054,stasc001,stashco01
514089,stase701,
545358,stasm001,stassma01
122696,statd001,statoda01
122698,statj101,statzji01
122697,statj102,statojo01
122700,staue101,staufed01
622251,stauj001,staumjo01
122699,staur001,staubru01
431162,staut001,staufti01
,stava101,
458036,stavn001,stavini01
121624,stcle101,st.cleb01
121625,stclr001,st.clra01
122703,steab101,stearbi01
122701,stead101,stearec01
122702,steaj001,stearjo01
,steat101,steartu99
122704,stecc101,stechch01
608716,stecd001,steckdr01
276536,stecg001,stechge01
122705,stedj101,stedrjo01
122711,steeb101,steenbi01
122708,steeb102,steelbi01
122707,steeb103,steelbo01
122706,steee101,steelel01
817108,steee102,steeled01
122709,steef101,steelfa01
122713,steeg101,steerge01
122710,steej001,steelji01
657006,steej002,steelju01
132640,steek001,steenke01
122714,steem101,steevmo01
122712,steem102,steenmi01
668715,stees001,steersp01
122715,stefj001,stefejo01
683021,stefm001,stefami01
122716,stegd001,stegmda01
122720,steib001,steinbi02
133121,steib002,steinbl01
122727,steib101,steinbe01
122725,steib102,steinbi01
122717,steie101,steined01
122724,steig101,steinge01
122729,steih101,steinha01
122723,steih102,steinha02
122718,steii101,steinir01
122719,steij101,steinju01
,steim901,
122730,steir001,steirri01
122721,steir101,steinra02
122728,steir102,steinre01
122726,steir103,steinra01
122722,steit001,steinte01
122732,stelb101,stellbi01
122731,stelb102,stellbi02
,steld901,
122733,stelr101,stelmri01
122736,stemb101,stemmbi01
122734,stemf101,stemfr01
122735,stemj101,stembje01
435318,stems001,stemlst01
122737,stenc101,stengca01
275932,stend001,stensde01
122738,stend101,stenhda01
122741,stenj101,stenzja01
122739,stenm001,stenhmi01
122740,stenr101,stennre01
817105,stepa101,stephal01
122746,stepb101,stephbe01
122758,stepb102,stephbo01
122743,stepb103,stephbr01
122742,stepb104,stephbu01
122745,stepc101,stephcl01
122757,stepd101,stephdu01
122750,stepe101,stephea01
817103,stepf101,stephfr01
122751,stepg001,stephga01
122747,stepg101,stephge01
407856,stepj001,stephjo03
623451,stepj002,stephja01
122755,stepj101,stephjo01
122754,stepj102,stephjo02
122753,stepj103,stephje01
122748,stepj104,stephji01
817100,stepj105,stephja02
122756,stepp001,stephph01
122744,stepr001,stephra01
596112,stepr002,stephro01
122752,stepr101,stephri01
663886,stept001,stephty01
663986,stept002,stephtr01
122749,stepv101,stephve01
122759,stepw101,stephwa01
434886,stera001,sternad01
122762,sterd101,sterrdu01
686993,sterj001,sternju01
122760,sterj101,sterljo01
,sterp901,
122761,sterr101,sterlra01
449777,stetm001,stettmi01
664057,steva001,stevean01
122770,stevb101,stevebo01
670276,stevc001,steveca01
677060,stevc002,stevech02
122763,stevc101,stevech01
122764,stevd001,steveda01
122766,steve101,steveed01
459999,stevj001,steveje01
122767,stevj101,steveji01
,stevj901,
122765,stevl001,stevele01
817101,stevn101,steven01
122768,stevr101,stever_01
122769,stevr102,stevero01
122771,stevt001,steveto01
817097,stevw101,stevewi01
122772,stewa001,stewaan01
122773,stewa101,stewaac01
817093,stewa102,stewaar01
592779,stewb001,stewabr01
122776,stewb101,stewabu01
122789,stewb102,stewabi01
122785,stewb103,stewabu02
,stewb901,
,stewb902,
455755,stewc001,stewach01
621514,stewc002,stewach02
122775,stewd001,stewada01
621466,stewd002,stewadj01
,stewe901,
122777,stewf101,stewafr01
817091,stewf102,stewafr02
122778,stewg101,stewagl01
456655,stewi001,stewaia01
425554,stewj001,stewajo02
122781,stewj101,stewajo01
122779,stewj102,stewaji01
,stewj901,
640464,stewk001,stewako01
122786,stewl101,stewale01
817092,stewl102,stewale02
122788,stewm101,stewama02
122782,stewm102,stewama01
817088,stewm103,stewama03
122787,stewn101,stewane01
817089,stewo101,stewaos01
817085,stewr101,stewari01
122783,stews001,stewasa01
122784,stews002,stewash01
400305,stews003,stewasc01
701398,stews004,stewasa02
122780,stews101,stewast01
122774,stewt101,stewatu01
543819,stewz001,stewaza01
122790,stidp001,stidhph01
122791,stied001,stiebda01
122792,stief101,stielfr01
680692,stiej001,stievjo01
122793,stigd101,stigmdi01
122796,stilk001,stillku01
122797,stilr101,stillro01
122795,stilr102,stillro02
122794,stilr103,stilero01
817087,stilu101,stile02
122799,stima101,stimmar01
122798,stimc101,stimacr01
122800,stimc102,stimsca01
122804,stinb101,stinsbo01
,stinf101,
122801,stinh101,stineha01
502139,stinj001,stinsjo01
122803,stink001,stinnke01
122802,stinl101,stinele01
817083,stinu101,stins02
122805,stirg101,stirega01
122806,stirs101,stirnsn01
592781,stitm001,stitema01
122807,stivj101,stiveja01
657766,stjol001,stjohlo01
122808,stobc101,stobbch01
122811,stock001,stockke01
122813,stocl101,stockle01
444116,stocm001,stockme01
122809,stocm101,stockmi01
122812,stoco101,stockot01
430666,stocp001,stockph01
476594,stocr001,stockro01
817081,stoct101,stockte01
122810,stocw101,stockwe01
122815,stodb001,stoddbo01
122816,stodt001,stoddti01
122814,stodu101,stodd01
122818,stoka101,stokear01
122817,stoka102,stokeal01
425530,stokb001,stokebr01
657011,stokt001,stoketr01
122822,stona101,stonear01
122833,stonb101,stonebi01
122821,stond101,stonedw01
122820,stond102,stonede01
122819,stond103,stonedi01
817084,stone101,stoneed01
694813,stong001,stonega01
122825,stong101,stonege01
122824,stong102,stonege02
122823,stong103,stonege03
122827,stonj001,stoneje01
122832,stonj101,stonejo02
122828,stonj102,stonejo01
122834,stonl101,stoneli01
150392,stonr001,stoneri01
122829,stonr101,stonero01
122826,stonr102,stonero02
122830,stons101,stonest01
502621,stont001,stoneto01
122831,stont101,stoneti01
136765,stooj001,stoopji01
,stopj901,
122836,stora101,storkal01
519322,stord001,storedr01
122835,storh101,storiho01
122837,storl101,stortli01
493547,storm001,storemi01
596115,stort001,storytr01
681082,stotb001,stottbr01
122838,stotm001,stottme02
122839,stotm101,stottme01
122840,stott001,stottto01
122842,stoua101,stoutal01
657770,stoue001,stouter01
686651,stoul001,stoudle01
122841,stout101,stoucto01
134440,stovd001,stovada01
122843,stovg101,stovage01
122845,stovh101,stoveha01
122844,stovj101,stovaje01
122846,stovr101,stovira01
817078,stovu101,stova02
209063,stowc001,stowech01
122847,stowh101,stoweha01
669065,stowk001,stoweky01
425833,stpim001,stpiema01
122858,straa101,stratas01
122856,straa102,stranal01
122852,strab101,strambo01
608717,strac001,stratch01
122864,strad001,strawda01
122857,strad002,strando01
573185,strad003,straida01
122849,strad101,strahdi01
122861,strae101,strated01
817075,straf101,stratfe01
676702,strah001,strathu01
122850,straj101,straijo01
122862,straj102,straujo01
122863,straj103,straujo02
122851,stral001,strakle01
122854,stral101,stranla01
621381,stram001,strahma01
664702,stram002,strawmy01
122848,stram101,strahmi01
122860,stram102,stratmo01
407882,strap001,stranpa02
122853,strap101,stranpa01
595005,strar001,straury01
544931,stras001,strasst01
122859,stras101,stratsc01
122855,stras102,stransa01
122867,stree101,streled01
122865,streg101,streega01
434718,streh001,streehu01
,strem901,
122866,streo101,streios01
122868,strep101,stremph01
817073,stres101,streesa01
122869,strew101,streuwa01
122874,strib101,stricbi01
122871,stric101,striccu01
122875,strie101,stricel01
122876,strig101,striege01
122872,strig102,stricge01
519326,strih001,strichu01
817077,strih101,striche01
122881,strij101,stripjo01
122878,strij102,strikja01
122877,strij103,strikjo01
122873,strij104,stricji01
122870,strij105,stricjo01
122880,stril101,strinlo01
136604,strim001,stritma01
122879,strin101,strinni01
548389,strir001,stripro01
232994,stris001,stricsc02
675911,stris002,stridsp01
122882,stroa101,strobal01
122884,strob101,strombr01
122887,stroe101,stroued01
122885,strof101,stromfl01
313392,stroj001,stronjo01
425473,stroj002,stronja01
122886,stroj101,stronji01
122883,stroj102,strohjo01
817070,stroj103,stronjo02
669704,strok001,strowka01
817068,strol101,stronte01
506427,strol801,
573186,strom001,stromma01
,stroo101,
467008,strop001,stroppe01
122889,stros101,stroust01
122888,stros102,strousa01
817067,stros103,
122892,strua101,struval01
122890,strua102,strunam01
122891,strus101,strusst01
122893,stryd101,strykdu01
657265,strzp001,strzepe01
817120,stthl101,stthola01
122898,stuab101,stuarbi01
122897,stuad101,stuardi01
122894,stuaj101,stuarjo01
122895,stual101,stuarlu01
122896,stuam101,stuarma01
667690,stubc001,stubbcj01
453211,stubd001,stubbdr01
122899,stubf001,stubbfr01
596117,stubg001,stubbga01
122900,stubm101,stubimo01
,stubm102,
122901,studs101,studlse01
122902,stueg101,stuelge01
122903,stufp101,stuffpa01
122904,stule001,stullev01
445590,stule002,stulter01
122905,stulg101,stultge01
122908,stumb101,stumpbi01
621385,stumd001,stumpda01
122907,stumg101,stumpge01
122906,stumj101,stumpji01
122909,stupj001,stupejo01
122912,sturb101,sturgbo01
122913,sturd101,sturgde01
122911,sturg101,sturdgu01
122914,sturj101,sturmjo01
122915,sturt001,sturtta01
573188,sturt002,sturdty01
122910,sturt101,sturdto01
122916,stutg101,stutzge01
452741,stutm001,sttuemi01
485928,stutr701,
121626,stvrj101,st.vrji01
122917,styll101,stylele01
122918,stync001,stynech01
122919,stynn101,stynene01
544150,suara001,suareal01
605498,suara002,suarean01
553993,suare001,suareeu01
660761,suarj001,suarejo01
817064,suarj101,suarejo02
122920,suark101,suareke01
122921,suarl101,suarelu01
624133,suarr001,suarera01
663158,suarr002,suarero01
454368,subec801,
122923,suchc101,suchech01
122922,suchd101,suchdi01
122924,suchj101,sucheji01
122925,suckt101,suckto01
491696,sucrj001,sucreje01
122926,sudab101,sudakbi01
122927,sudep101,suderpe01
122928,sudhw101,sudhowi01
,sudoe901,
122929,suerw001,suerowi01
593833,suerw002,suerowa01
608372,sugat001,suganto01
122930,sugdj101,sugdejo01
592784,suggc801,
122931,suggg101,suggsge01
122932,suhrg101,suhrgu01
122933,sukec101,sukefcl01
122934,sukle101,suklaed01
122935,sulag101,sulargu01
122936,sulie101,suliker01
122938,sulla101,sullian01
664954,sullb001,sullibr01
122972,sullb101,sullibi02
122974,sullb102,sullibi03
122973,sullb103,sullibi04
122971,sullb104,sullibi01
430622,sullc001,sullico01
122940,sullc101,sullich02
122952,sullc102,sullich01
122943,sulld101,sullide02
122942,sulld102,sullide01
122941,sulld103,sullida01
,sulld901,
122945,sullf101,sullifr01
122944,sullf102,sullifl01
122947,sullh101,sulliha02
122946,sullh102,sulliha01
122957,sullj101,sullijo01
122950,sullj102,sullijo05
122956,sullj103,sullijo07
122955,sullj104,sullijo06
122954,sullj105,sullijo04
122953,sullj106,sullijo03
122951,sullj107,sullijo02
122949,sullj108,sulliji02
122948,sullj109,sulliji01
122939,sullj110,sullija01
,sullj901,
122963,sulll101,sullile01
122958,sullm001,sullima02
122961,sullm101,sullimi02
122960,sullm102,sullimi01
122959,sullm103,sullima01
122962,sullp101,sullipa01
,sullp801,sullipa99
122964,sullr101,sulliru01
122975,sulls001,sullisc01
122969,sulls101,sullisl01
122965,sulls102,sullisu01
122970,sullt101,sullite01
122968,sullt102,sullito03
122967,sullt103,sullito02
122966,sullt104,sullito01
122937,sullu101,sulli01
,sullw101,sulliwi01
676641,sulsb001,sulsebe01
642121,sulsc001,sulseco01
,summb901,
122977,summc001,summech01
122978,summe101,summeed01
122976,summh101,summaho01
,summj901,
122979,summk101,summeki01
817060,summl101,summelo01
817063,summt101,summeta01
122980,sumnc101,sumneca01
817059,sumrw101,sumrawi01
122981,sunda101,sundaar01
122982,sundb101,sundabi01
122984,sundg101,sundigo01
122983,sundj001,sundbji01
122985,sunds101,sundrst01
817057,sunkp101,sunkepe01
122986,sunkt101,sunketo01
122987,suppj001,suppaje01
,suppw901,
122989,surhb001,surhob.01
122988,surhr001,surhori01
474668,surke001,surkaer01
122990,surkm101,surkoma01
572180,susaa001,susacan01
122992,suscg101,suscege02
122991,suscg102,suscege01
519330,susds001,susdost01
122993,suskp101,suskope01
122994,sutcb101,sutclbu01
122996,sutcr001,sutclri01
122995,sutcs101,sutclsy01
608718,suteb001,suterbr01
122997,suteh101,suterha01
123001,suthd101,suthedi01
122998,suthd102,sutheda01
122999,suthg101,suthega01
123002,suthl101,suthele01
123000,suths101,suthesu01
123003,sutkg001,sutkogl01
123004,suttb001,suttebr01
123006,suttd001,suttodo01
450300,suttd002,suttodr01
123007,sutte101,suttoez01
123008,suttj101,suttojo01
123005,suttj102,sutthja01
123009,suttl001,suttola01
817050,suttl101,suttole01
817055,suttm101,suttlmu99
669261,suwij001,suwinja01
400085,suzui001,suzukic01
435559,suzuk001,suzukku01
123010,suzum001,suzukma01
673548,suzus001,suzukse01
694335,svanm001,svansma01
123011,sveud001,sveumda01
123012,swabb101,swababi01
123013,swach101,swaciha01
123014,swagb001,swaggbi01
680552,swagt001,swaggtr01
123015,swaic101,swaimcy01
123016,swana101,swanan01
123026,swanb101,swansbi01
,swanb102,
123017,swanc001,swancr01
621020,swand001,swansda01
123018,swand101,swandu01
657024,swane001,swanser01
123023,swane101,swansev01
123024,swank101,swanska01
123020,swanm101,swandma01
817052,swann101,swancno01
150201,swanp001,swannpe01
123021,swanp101,swandpi01
123019,swanr001,swanru01
123022,swanr101,swansre01
123025,swans101,swansst01
678933,swant801,
817053,swanu101,swan02
461872,swara001,swarzan01
123028,swarb101,swartbu01
123030,sward001,swartda01
123027,sware101,swarted01
664161,swarm001,swarmma01
123029,swarm101,swartmo01
123031,swarp101,swartpa01
123032,sweac101,sweasch01
817049,sweag101,sweatge01
425789,sweeb001,sweenbr01
123045,sweeb101,sweenbi03
123044,sweeb102,sweenbi02
123043,sweeb103,sweenbi01
123033,sweeb104,sweenbu01
123034,sweec101,sweench01
572182,sweed001,sweenda02
682967,sweed002,sweetde01
123035,sweed101,sweenda01
,sweeg901,
123037,sweeh101,sweenha01
123038,sweej101,sweenje01
123036,sweej102,sweenje02
,sweej901,
123047,sweel101,sweetle01
123040,sweem001,sweenma01
123041,sweem002,sweenmi01
123042,sweep101,sweenpe01
435220,sweer001,sweenry01
123046,sweer101,sweetri01
123039,sweer102,sweenro01
700242,sweet001,sweentr01
123048,sweih101,sweigha01
123049,swena101,swentau01
,swenc901,
674832,swens701,
123051,swetp101,swettpo01
123050,swets101,swetost01
123053,swifb001,swiftbi02
123054,swifb101,swiftbi01
123052,swifb102,swiftbo01
123056,swiga101,swiglad01
123055,swigo101,swigaoa01
596119,swihb001,swihabl01
123059,swinc101,swindch01
123057,swing001,swindgr01
123058,swinj101,swindjo01
123060,swinp001,swingpa01
449881,swinr001,swindrj01
430897,swisn001,swishni01
123061,swiss101,swishst01
408304,switj001,switzjo01
123062,swobr101,swoboro01
123063,sworl101,swormle01
817048,sydnd101,sydnodo01
618782,syepb701,
123064,sykeb101,sykesbo01
817044,syked101,sykesdo01
817047,sykem101,sykesme01
,sykes101,
,sylvf901,
123065,sylvl101,sylvelo01
592789,syndn001,syndeno01
663378,szapt001,szaputh01
519333,szczm001,szczuma01
123066,szekj101,szekejo01
123067,szotk101,szotkke01
430835,szumj001,szumija01
,tabaf901,
123068,tabaj001,tabakje01
467798,tabaj002,tabatjo01
123069,tabbj101,tabbje01
123071,tabej101,taberjo01
123070,tabel101,taberle01
123072,tablp001,tablepa01
817042,taboe101,tabormi01
123073,tabog001,taborgr01
123074,taboj101,taborji01
123075,tackj001,tackeje01
430954,tadak001,tadanka01
123076,taffj101,taffjo01
408039,tagus001,tagucso01
607369,taijt001,taijetr01
592791,tailj001,taillja01
